HS - Combined  Product Code,HS - Combined  Product Description,SITC Revision 2 Product Code,SITC Revision 2 Product Description
854460,"Other electric conductors, for a voltage exceeding 1,000 V",7731,"Insulated,elect.wire,cable,bars,strip and the like"
854470,Optical fibre cables,6642,Optical glass and elements of optical glass
854511,Of a kind used for furnaces,77887,"Carbon brushes,arc-lamp carbons,carbon electrodes"
854519,Other,77887,"Carbon brushes,arc-lamp carbons,carbon electrodes"
854520,Brushes,77887,"Carbon brushes,arc-lamp carbons,carbon electrodes"
854590,Other,77887,"Carbon brushes,arc-lamp carbons,carbon electrodes"
854610,Of glass,77322,Electrical insulators of glass
854620,Of ceramics,77323,Electrical insulators of ceramic materials
854690,Other,77324,Electrical insulators of other materials
854710,Insulating fittings of ceramics,77326,"Insulating fittings for electrical machines,ceram."
854720,Insulating fittings of plastics,77327,Insulating fittings for electrical machines other
854790,Other,77325,"Insulating fittings for electrical machines,glass"
854800,(-1995) Electrical parts of machinery or apparatus,77889,Elect.parts of machinery and apparatus n.e.s.
854810,"(1996-) Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators",77812,Electric accumulators
854890,(1996-) Other,77889,Elect.parts of machinery and apparatus n.e.s.
860110,Powered from an external source of electricity,7911,"Rail locomotives,electric"
860120,Powered by electric accumulators,7911,"Rail locomotives,electric"
860210,Dieselelectric locomotives,7912,Other rail locomotives; tenders
860290,Other,7912,Other rail locomotives; tenders
860310,Powered from an external source of electricity,7913,"Railway & tramway coaches,vans,trucks etc."
860390,Other,7913,"Railway & tramway coaches,vans,trucks etc."
860400,"Railway or tramway maintenance or service vehicles, whether or not selfpropelled (for example, workshops, cranes, ballast tampers, trackliners, testing coaches and track inspection vehicles).",79151,"Rail&tramway rolling stock,workshops,cranes etc."
860500,"Railway or tramway passenger coaches, not selfpropelled; luggage vans, post office coaches and other special purpose railway or tramway coaches, not selfpropelled (excluding those of heading 86.04).",7914,Railway & tramway passenger coaches & luggage vans
860610,Tank wagons and the like,79152,"Rail&tramway goods vans,wagons and trucks"
860620,"(-2006) Insulated or refrigerated vans and wagons, other than those of subheading 8606.10",79152,"Rail&tramway goods vans,wagons and trucks"
860630,"Selfdischarging vans and wagons, other than those of subheading 8606.10 or 8606.20",79152,"Rail&tramway goods vans,wagons and trucks"
860691,Covered and closed,79152,"Rail&tramway goods vans,wagons and trucks"
860692,"Open, with nonremovable sides of a height exceeding 60 cm",79152,"Rail&tramway goods vans,wagons and trucks"
860699,Other,79152,"Rail&tramway goods vans,wagons and trucks"
860711,Driving bogies and bisselbogies,79199,Parts of the headings 791.1- to 791.5-
860712,Other bogies and bisselbogies,79199,Parts of the headings 791.1- to 791.5-
860719,"Other, including parts",79199,Parts of the headings 791.1- to 791.5-
860721,Air brakes and parts thereof,79199,Parts of the headings 791.1- to 791.5-
860729,Other,79199,Parts of the headings 791.1- to 791.5-
860730,"Hooks and other coupling devices, buffers, and parts thereof",79199,Parts of the headings 791.1- to 791.5-
860791,Of locomotives,79199,Parts of the headings 791.1- to 791.5-
860799,Other,79199,Parts of the headings 791.1- to 791.5-
860800,"Railway or tramway track fixtures and fittings; mechanical (including electromechanical) signalling, safety or traffic control equipment for railways, tramways, roads, inland waterways, parking facilities, port installations or airfields; parts of the for",79191,Rail&tramway track fixtures&fittings;for signal.
860900,Containers (including containers for the transport of fluids) specially designed and equipped for carriage by one or more modes of transport.,78613,"Containers, spec.designed for carriage"
870110,Pedestrian controlled tractors,7224,"Wheeled tractors,not incl. in 744.11/783.2-"
870120,Road tractors for semi-trailers,7832,Road tractors and semi-trailers
870130,Track-laying tractors,7223,Track-laying tractors
870190,Other,7224,"Wheeled tractors,not incl. in 744.11/783.2-"
870210,With compression-ignition internal combustion piston engine (diesel or semi-diesel),7831,Public-service type passenger motor vehicles etc.
870290,Other,7831,Public-service type passenger motor vehicles etc.
870310,Vehicles specially designed for travelling on snow; golf cars and similar vehicles,7821,Motor vehicles for transport of goods/materials
870321,"Of a cylinder capacity not exceeding 1,000 cc",7810,"Passenger motor cars,for transport of pass.& goods"
870322,"Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",7810,"Passenger motor cars,for transport of pass.& goods"
870323,"Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc",7810,"Passenger motor cars,for transport of pass.& goods"
870324,"Of a cylinder capacity exceeding 3,000 cc",7810,"Passenger motor cars,for transport of pass.& goods"
870331,"Of a cylinder capacity not exceeding 1,500 cc",7810,"Passenger motor cars,for transport of pass.& goods"
870332,"Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",7810,"Passenger motor cars,for transport of pass.& goods"
870333,"Of a cylinder capacity exceeding 2,500 cc",7810,"Passenger motor cars,for transport of pass.& goods"
870390,Other,7810,"Passenger motor cars,for transport of pass.& goods"
870410,Dumpers designed for offhighway use,7821,Motor vehicles for transport of goods/materials
870421,g.v.w. not exceeding 5 tonnes,7821,Motor vehicles for transport of goods/materials
870422,g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,7821,Motor vehicles for transport of goods/materials
870423,g.v.w. exceeding 20 tonnes,7821,Motor vehicles for transport of goods/materials
870431,g.v.w. not exceeding 5 tonnes,7821,Motor vehicles for transport of goods/materials
870432,g.v.w. exceeding 5 tonnes,7821,Motor vehicles for transport of goods/materials
870490,Other,7821,Motor vehicles for transport of goods/materials
870510,Crane lorries,7822,Special purpose motor lorries and vans
870520,Mobile drilling derricks,7822,Special purpose motor lorries and vans
870530,Fire fighting vehicles,7822,Special purpose motor lorries and vans
870540,Concretemixer lorries,7822,Special purpose motor lorries and vans
870590,Other,7822,Special purpose motor lorries and vans
870600,"Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",7841,Chassis fitted with engines for motor vehicles
870710,For the vehicles of heading 87.03,7842,Bodies for the motor vehicles of 722/781/782/783
870790,Other,7842,Bodies for the motor vehicles of 722/781/782/783
870810,Bumpers and parts thereof,7849,Other parts & accessories of motor vehicles
870821,Safety seat belts,7849,Other parts & accessories of motor vehicles
870829,Other,7849,Other parts & accessories of motor vehicles
870831,(-2006) Mounted brake linings,7849,Other parts & accessories of motor vehicles
870839,(-2006) Other,7849,Other parts & accessories of motor vehicles
870840,Gear boxes,7849,Other parts & accessories of motor vehicles
870850,"  Driveaxles with differential, whether or not provided with other transmission components",7849,Other parts & accessories of motor vehicles
870860,(-2006) Nondriving axles and parts thereof,7849,Other parts & accessories of motor vehicles
870870,Road wheels and parts and accessories thereof,7849,Other parts & accessories of motor vehicles
870880,Suspension shockabsorbers,7849,Other parts & accessories of motor vehicles
870891,Radiators,7849,Other parts & accessories of motor vehicles
870892,Silencers and exhaust pipes,7849,Other parts & accessories of motor vehicles
870893,Clutches and parts thereof,7849,Other parts & accessories of motor vehicles
870894,"Steering wheels, steering columns and steering boxes",7849,Other parts & accessories of motor vehicles
870899,Other,7849,Other parts & accessories of motor vehicles
870911,Electrical,74411,"Work trucks,mechanic. propel.,for short distances"
870919,Other,74411,"Work trucks,mechanic. propel.,for short distances"
870990,Parts,74419,Parts of the trucks of 744.11
871000,"Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",95101,Tanks and other armoured fighting vehicles
871110,  With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,7851,"Motorcycles,auto-cycles and cycles with an aux.mot"
871120,  With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,7851,"Motorcycles,auto-cycles and cycles with an aux.mot"
871130,  With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,7851,"Motorcycles,auto-cycles and cycles with an aux.mot"
871140,  With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,7851,"Motorcycles,auto-cycles and cycles with an aux.mot"
871150,  With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,7851,"Motorcycles,auto-cycles and cycles with an aux.mot"
871190,Other,7851,"Motorcycles,auto-cycles and cycles with an aux.mot"
871200,"Bicycles and other cycles (including delivery tricycles), not motorised.",7852,"Cyles,not motorized"
871310,Not mechanically propelled,78531,"Invalid cariages,motorized or not"
871390,Other,78531,"Invalid cariages,motorized or not"
871411,Saddles,78539,Parts of accessories of 785--
871419,Other,78539,Parts of accessories of 785--
871420,Of carriages for disabled persons,78539,Parts of accessories of 785--
871491,"Frames and forks, and parts thereof",78539,Parts of accessories of 785--
871492,Wheel rims and spokes,78539,Parts of accessories of 785--
871493,"Hubs, other than coaster braking hubs and hub brakes, and freewheel sprocketwheels",78539,Parts of accessories of 785--
871494,"Brakes, including coaster braking hubs and hub brakes, and parts thereof",78539,Parts of accessories of 785--
871495,Saddles,78539,Parts of accessories of 785--
871496,"Pedals and crankgear, and parts thereof",78539,Parts of accessories of 785--
871499,Other,78539,Parts of accessories of 785--
871500,Baby carriages and parts thereof.,8941,"Baby carriages,and parts"
871610,"Trailers and semitrailers of the caravan type, for housing or camping",78611,Trailers & semi-trailers of the caravan type
