HS 1988/92 Product Code,HS 1988/92 Product Description,ISIC Revision 3 Product Code,ISIC Revision 3 Product Description
550700,"Artificial staple fibres, carded, combed or pro",1711,Preparation and spinning of textile fibres; weaving of textiles
550810,Sewing thread of synthetic staple fibres,1711,Preparation and spinning of textile fibres; weaving of textiles
550820,Sewing thread of artificial staple fibres,1711,Preparation and spinning of textile fibres; weaving of textiles
550911,"Single yarn, with >=85% staple fibres of nylon",1711,Preparation and spinning of textile fibres; weaving of textiles
550912,"Multiple or cabled yarn, >=85% staple fibres of",1711,Preparation and spinning of textile fibres; weaving of textiles
550921,"Single yarn, with >=85% polyester staple fibres",1711,Preparation and spinning of textile fibres; weaving of textiles
550922,"Multiple or cabled yarn, with >=85% polyester s",1711,Preparation and spinning of textile fibres; weaving of textiles
550931,"Single yarn, with >=85% acrylic or modacrylic s",1711,Preparation and spinning of textile fibres; weaving of textiles
550932,"Multiple or cabled yarn, >=85% acrylic or modac",1711,Preparation and spinning of textile fibres; weaving of textiles
550941,"Single yarn, with >=85% synthetic staple fibres",1711,Preparation and spinning of textile fibres; weaving of textiles
550942,"Multiple or cabled yarn, with >=85% synthetic s",1711,Preparation and spinning of textile fibres; weaving of textiles
550951,"Yarn, <85% polyester staple fibres, with artifi",1711,Preparation and spinning of textile fibres; weaving of textiles
550952,"Yarn, <85% polyester staple fibres, with wool o",1711,Preparation and spinning of textile fibres; weaving of textiles
550953,"Yarn, <85% polyester staple fibres, mixed with",1711,Preparation and spinning of textile fibres; weaving of textiles
550959,"Yarn, <85% polyester staple fibres, nes, nprs",1711,Preparation and spinning of textile fibres; weaving of textiles
550961,"Yarn, <85% acrylic or modacrylic staple fibres,",1711,Preparation and spinning of textile fibres; weaving of textiles
550962,"Yarn, <85% acrylic or modacrylic staple fibres,",1711,Preparation and spinning of textile fibres; weaving of textiles
550969,"Yarn, <85% acrylic or modacrylic staple fibres,",1711,Preparation and spinning of textile fibres; weaving of textiles
550991,"Yarn, <85% synthetic staple fibres, nes, mixed",1711,Preparation and spinning of textile fibres; weaving of textiles
550992,"Yarn, <85% synthetic staple fibres, nes, mixed",1711,Preparation and spinning of textile fibres; weaving of textiles
550999,"Yarn, <85% synthetic staple fibres, nes, nprs",1711,Preparation and spinning of textile fibres; weaving of textiles
551011,"Single yarn, with >=85% artificial staple fibre",1711,Preparation and spinning of textile fibres; weaving of textiles
551012,"Multiple or cabled yarn, with >=85% artificial",1711,Preparation and spinning of textile fibres; weaving of textiles
551020,"Yarn, with <85% artificial staple fibres, mixed",1711,Preparation and spinning of textile fibres; weaving of textiles
551030,"Yarn, with <85% artificial staple fibres, mixed",1711,Preparation and spinning of textile fibres; weaving of textiles
551090,"Yarn, with <85% artificial staple fibres, nes,",1711,Preparation and spinning of textile fibres; weaving of textiles
551110,"Yarn, with >=85% synthetic staple fibres, put u",1711,Preparation and spinning of textile fibres; weaving of textiles
551120,"Yarn, <85% synthetic staple fibres, put up for",1711,Preparation and spinning of textile fibres; weaving of textiles
551130,"Yarn of artificial staple fibres, put up for re",1711,Preparation and spinning of textile fibres; weaving of textiles
551211,"Unbleached or bleached woven fabrics, >=85% pol",1711,Preparation and spinning of textile fibres; weaving of textiles
551219,"Printed, dyed or coloured woven fabrics, >=85%",1711,Preparation and spinning of textile fibres; weaving of textiles
551221,"Unbleached or bleached woven fabrics, >=85% acr",1711,Preparation and spinning of textile fibres; weaving of textiles
551229,"Printed, dyed or coloured woven fabrics, >=85%",1711,Preparation and spinning of textile fibres; weaving of textiles
551291,"Unbleached or bleached woven fabrics, >=85% syn",1711,Preparation and spinning of textile fibres; weaving of textiles
551299,"Printed, dyed, coloured woven fabrics, >=85% sy",1711,Preparation and spinning of textile fibres; weaving of textiles
551311,"Plain weave fabrics, <85% polyester fibres + co",1711,Preparation and spinning of textile fibres; weaving of textiles
551312,"3 or 4-thread twill, <85% polyester staple fibr",1711,Preparation and spinning of textile fibres; weaving of textiles
551313,"Woven fabrics, nes, <85% polyester staple fibre",1711,Preparation and spinning of textile fibres; weaving of textiles
551319,"Woven fabrics, <85% synthetic staple fibres + c",1711,Preparation and spinning of textile fibres; weaving of textiles
551321,"Dyed plain weave fabrics, <85% polyester fibres",1711,Preparation and spinning of textile fibres; weaving of textiles
551322,"Dyed 3 or 4-thread twill, <85% polyester fibres",1711,Preparation and spinning of textile fibres; weaving of textiles
551323,"Dyed woven fabrics, nes, <85% polyester fibres",1711,Preparation and spinning of textile fibres; weaving of textiles
551329,"Dyed woven fabrics, <85% synthetic fibres + cot",1711,Preparation and spinning of textile fibres; weaving of textiles
551331,"Coloured plain weave fabrics, <85% polyester fi",1711,Preparation and spinning of textile fibres; weaving of textiles
551332,"Coloured 3 or 4-thread twill, <85% polyester fi",1711,Preparation and spinning of textile fibres; weaving of textiles
551333,"Coloured woven fabrics, nes, <85% polyester fib",1711,Preparation and spinning of textile fibres; weaving of textiles
551339,"Coloured woven fabrics, <85% synthetic fibres +",1711,Preparation and spinning of textile fibres; weaving of textiles
551341,"Printed plain weave fabrics, <85% polyester fib",1711,Preparation and spinning of textile fibres; weaving of textiles
551342,"Printed 3 or 4-thread twill, <85% polyester fib",1711,Preparation and spinning of textile fibres; weaving of textiles
551343,"Printed woven fabrics, nes, <85% polyester fibr",1711,Preparation and spinning of textile fibres; weaving of textiles
551349,"Printed woven fabrics, <85% synthetic fibres +",1711,Preparation and spinning of textile fibres; weaving of textiles
551411,"Plain weave fabrics, <85% polyester staple fibr",1711,Preparation and spinning of textile fibres; weaving of textiles
551412,"3 or 4-thread twill, <85% polyester staple fibr",1711,Preparation and spinning of textile fibres; weaving of textiles
551413,"Woven fabrics, nes, <85% polyester staple fibre",1711,Preparation and spinning of textile fibres; weaving of textiles
551419,"Woven fabrics, <85% synthetic staple fibres + c",1711,Preparation and spinning of textile fibres; weaving of textiles
551421,"Dyed plain weave fabrics, <85% polyester fibres",1711,Preparation and spinning of textile fibres; weaving of textiles
551422,"Dyed 3 or 4-thread twill, <85% polyester fibres",1711,Preparation and spinning of textile fibres; weaving of textiles
551423,"Dyed woven fabrics, nes, <85% polyester fibres",1711,Preparation and spinning of textile fibres; weaving of textiles
551429,"Dyed woven fabrics, <85% synthetic fibres + cot",1711,Preparation and spinning of textile fibres; weaving of textiles
551431,"Coloured plain weave fabrics, <85% polyester fi",1711,Preparation and spinning of textile fibres; weaving of textiles
551432,"Coloured 3 or 4-thread twill, <85% polyester fi",1711,Preparation and spinning of textile fibres; weaving of textiles
551433,"Coloured woven fabrics, nes, <85% polyester fib",1711,Preparation and spinning of textile fibres; weaving of textiles
551439,"Coloured woven fabrics, <85% synthetic fibres +",1711,Preparation and spinning of textile fibres; weaving of textiles
551441,"Printed plain weave fabrics, <85% polyester fib",1711,Preparation and spinning of textile fibres; weaving of textiles
551442,"Printed 3 or 4-thread twill, <85% polyester fib",1711,Preparation and spinning of textile fibres; weaving of textiles
551443,"Printed woven fabrics, nes, <85% polyester fibr",1711,Preparation and spinning of textile fibres; weaving of textiles
551449,"Printed woven fabrics, <85% synthetic fibres +",1711,Preparation and spinning of textile fibres; weaving of textiles
551511,"Woven fabrics, <85% polyester staple fibres, wi",1711,Preparation and spinning of textile fibres; weaving of textiles
551512,"Woven fabrics of polyester staple fibres, mixed",1711,Preparation and spinning of textile fibres; weaving of textiles
551513,"Woven fabrics of polyester staple fibres, mixed",1711,Preparation and spinning of textile fibres; weaving of textiles
551519,"Woven fabrics of polyester staple fibres, nes",1711,Preparation and spinning of textile fibres; weaving of textiles
551521,"Woven fabrics of acrylic or modacrylic fibres,",1711,Preparation and spinning of textile fibres; weaving of textiles
551522,"Woven fabrics of acrylic or modacrylic fibres,",1711,Preparation and spinning of textile fibres; weaving of textiles
551529,Woven fabrics of acrylic or modacrylic staple f,1711,Preparation and spinning of textile fibres; weaving of textiles
551591,"Woven fabrics of synthetic staple fibres, nes,",1711,Preparation and spinning of textile fibres; weaving of textiles
551592,"Woven fabrics of synthetic staple fibres, nes,",1711,Preparation and spinning of textile fibres; weaving of textiles
551599,"Woven fabrics of synthetic staple fibres, nes",1711,Preparation and spinning of textile fibres; weaving of textiles
551611,"Unbleached or bleached woven fabrics, >=85% art",1711,Preparation and spinning of textile fibres; weaving of textiles
551612,"Dyed woven fabrics, >=85% artificial staple fib",1711,Preparation and spinning of textile fibres; weaving of textiles
551613,"Coloured woven fabrics, >=85% artificial staple",1711,Preparation and spinning of textile fibres; weaving of textiles
551614,"Printed woven fabrics, >=85% artificial staple",1711,Preparation and spinning of textile fibres; weaving of textiles
551621,"Woven fabrics, <85% artificial fibres, with man",1711,Preparation and spinning of textile fibres; weaving of textiles
551622,"Dyed woven fabrics, <85% artificial fibres, wit",1711,Preparation and spinning of textile fibres; weaving of textiles
551623,"Coloured woven fabrics, <85% artificial fibres,",1711,Preparation and spinning of textile fibres; weaving of textiles
551624,"Printed woven fabrics, <85% artificial fibres,",1711,Preparation and spinning of textile fibres; weaving of textiles
551631,"Woven fabrics, <85% artificial fibres, with woo",1711,Preparation and spinning of textile fibres; weaving of textiles
551632,"Dyed woven fabrics, <85% artificial fibres, wit",1711,Preparation and spinning of textile fibres; weaving of textiles
551633,"Coloured woven fabrics, <85% artificial staple",1711,Preparation and spinning of textile fibres; weaving of textiles
551634,"Printed woven fabrics, <85% artificial staple f",1711,Preparation and spinning of textile fibres; weaving of textiles
551641,"Woven fabrics, <85% artificial staple fibres, m",1711,Preparation and spinning of textile fibres; weaving of textiles
