HS 1988/92 Product Code,HS 1988/92 Product Description,ISIC Revision 2 Product Code,ISIC Revision 2 Product Description
120791,Poppy seeds,1110,Agricultural and livestock production
120792,Shea nuts (karite nuts),1110,Agricultural and livestock production
120799,"Other oil seeds and oleaginous fruits, nes",1110,Agricultural and livestock production
120810,Soya bean flour and meal,3115,Manufacture of vegetable and animal oils and fats
120890,Other flours and meal of oil seeds or oleaginou,3115,Manufacture of vegetable and animal oils and fats
120911,"Sugar beet seed, of a kind used for sowing",1110,Agricultural and livestock production
120919,"Beet seed, of a kind used for sowing, (excl. su",1110,Agricultural and livestock production
120921,"Lucerne (alfalfa) seed, of a kind used for sowi",1110,Agricultural and livestock production
120922,"Clover seed, of a kind used for sowing",1110,Agricultural and livestock production
120923,"Fescue seed, of a kind used for sowing",1110,Agricultural and livestock production
120924,"Kentucky blue grass seed, of a kind used for so",1110,Agricultural and livestock production
120925,"Rye grass seed, of a kind used for sowing",1110,Agricultural and livestock production
120926,"Timothy grass seed, of a kind used for sowing",1110,Agricultural and livestock production
120929,"Other seeds of forage plants, of a kind used fo",1110,Agricultural and livestock production
120930,"Seeds of herbaceous plants, of a kind used for",1110,Agricultural and livestock production
120991,"Vegetable seed, of a kind used for sowing",1110,Agricultural and livestock production
120999,"Other seeds, fruit and spores, of a kind used f",1110,Agricultural and livestock production
121010,"Hop cones (excl. ground, powdered or pellets),",1110,Agricultural and livestock production
121020,"Hop cones, ground, powdered or in pellets; lupu",1110,Agricultural and livestock production
121110,"Liquorice roots, of a kind used in perfumery, p",1210,Forestry
121120,"Ginseng roots, of a kind used in perfumery, pha",1210,Forestry
121190,"Other plants or parts, of a kind used in perfum",1210,Forestry
121210,"Locust beans (incl. locust bean seeds), fresh o",1110,Agricultural and livestock production
121220,Seaweeds and other algae used for human consump,1210,Forestry
121230,"Apricot, peach or plum stones and kernels used",1110,Agricultural and livestock production
121291,"Sugar beet, fresh or dried",1110,Agricultural and livestock production
121292,"Sugar cane, fresh or dried",1110,Agricultural and livestock production
121299,Vegetable products used primarily for human con,1110,Agricultural and livestock production
121300,Cereal straw and husks,1110,Agricultural and livestock production
121410,Lucerne (alfalfa) meal and pellets,1110,Agricultural and livestock production
121490,"Other forage products, nes",1110,Agricultural and livestock production
130110,Lac,1110,Agricultural and livestock production
130120,Natural Gum Arabic,1110,Agricultural and livestock production
130190,"Natural gums, resins, gum-resins and balsams (e",1110,Agricultural and livestock production
130211,Opium,1210,Forestry
130212,Liquorice sap and extract,1210,Forestry
130213,Hop extract,1210,Forestry
130214,Sap and extract of pryrethrum and roots of plan,1210,Forestry
130219,"Other vegetable saps and extracts, nes",1210,Forestry
130220,"Pectic substances, pectinates and pectates",1210,Forestry
130231,Agar-agar,1210,Forestry
130232,"Mucilages and thickeners of locust beans, bean",1210,Forestry
130239,"Mucilages and thickeners, derived from vegetabl",1210,Forestry
140110,Bamboos,1110,Agricultural and livestock production
140120,Rattans,1110,Agricultural and livestock production
140190,"Vegetable materials for plaiting, (excl. bamboo",1110,Agricultural and livestock production
140210,Kapok,3219,Manufacture of textiles not elsewhere classified
140291,Vegetable hair,3219,Manufacture of textiles not elsewhere classified
140299,"Vegetable materials for stuffing or padding, ne",3219,Manufacture of textiles not elsewhere classified
140310,Broomcorn,1110,Agricultural and livestock production
140390,Vegetable materials primarily for brooms or bru,1110,Agricultural and livestock production
140410,Raw vegetable materials primarily for dyeing or,1210,Forestry
140420,Cotton linters,3211,"Spinning, weawing and finishing textiles"
140490,"Vegetable products, nes",1210,Forestry
150100,"Lard, other pig fat and poultry fat, rendered",3111,"Slaughtering, preparing and preserving meat"
150200,"Fats of bovine animals, sheep or goats, raw or",3111,"Slaughtering, preparing and preserving meat"
150300,"Lard stearin, lardoil, oleostearin, oleo-oil an",3111,"Slaughtering, preparing and preserving meat"
150410,Fish-liver oils and their fractions,3114,"Canning, preserving and processing of fish, crustacea and similar foods"
150420,"Fish fats, oils and fractions (excl. fish liver",3114,"Canning, preserving and processing of fish, crustacea and similar foods"
150430,"Marine mammal fats, oils and their liquid fract",3114,"Canning, preserving and processing of fish, crustacea and similar foods"
150510,Crude wool grease,3111,"Slaughtering, preparing and preserving meat"
150590,Fatty substances of crude wool grease (incl. la,3111,"Slaughtering, preparing and preserving meat"
150600,Other animal fats and oils and their fractions,3111,"Slaughtering, preparing and preserving meat"
150710,Crude soya-bean oil,3115,Manufacture of vegetable and animal oils and fats
150790,Soya-bean oil (excl. crude) and fractions,3115,Manufacture of vegetable and animal oils and fats
150810,Crude ground-nut oil,3115,Manufacture of vegetable and animal oils and fats
150890,Ground-nut oil (excl. crude) and fractions,3115,Manufacture of vegetable and animal oils and fats
150910,Virgin olive oil and fractions,3115,Manufacture of vegetable and animal oils and fats
150990,Olive oil and fractions (excl. virgin),3115,Manufacture of vegetable and animal oils and fats
151000,"Other oils and their fractions, obtained solely",3115,Manufacture of vegetable and animal oils and fats
151110,Crude palm oil,3115,Manufacture of vegetable and animal oils and fats
151190,Palm oil (excl. crude) and liquid fractions,3115,Manufacture of vegetable and animal oils and fats
151211,Crude sunflower-seed and safflower oil and frac,3115,Manufacture of vegetable and animal oils and fats
151219,Sunflower-seed and safflower oil (excl. crude),3115,Manufacture of vegetable and animal oils and fats
151221,"Crude cotton-seed oil, whether or not gossypol",3115,Manufacture of vegetable and animal oils and fats
151229,Cotton-seed oil (excl. crude) and fractions the,3115,Manufacture of vegetable and animal oils and fats
151311,Crude coconut (copra) oil and fractions thereof,3115,Manufacture of vegetable and animal oils and fats
151319,Coconut copra oil (excl. crude) and fractions t,3115,Manufacture of vegetable and animal oils and fats
151321,Crude palm kernel or babassu oil and fractions,3115,Manufacture of vegetable and animal oils and fats
151329,Palm kernel or babassu oil (excl. crude) and fr,3115,Manufacture of vegetable and animal oils and fats
151410,"Crude rape, colza or mustard oil and fractions",3115,Manufacture of vegetable and animal oils and fats
151490,"Rape, colza or mustard oil (excl. crude) and fr",3115,Manufacture of vegetable and animal oils and fats
151511,Crude linseed oil,3115,Manufacture of vegetable and animal oils and fats
151519,Linseed oil (excl. crude) and fractions,3115,Manufacture of vegetable and animal oils and fats
151521,Crude maize (corn) oil,3115,Manufacture of vegetable and animal oils and fats
151529,Maize (corn) oil (excl. crude) and fractions,3115,Manufacture of vegetable and animal oils and fats
151530,Castor oil and its fractions,3115,Manufacture of vegetable and animal oils and fats
151540,Tung oil and its fractions,3115,Manufacture of vegetable and animal oils and fats
151550,Sesame oil and fractions,3115,Manufacture of vegetable and animal oils and fats
151560,Jojoba oil and fractions,3115,Manufacture of vegetable and animal oils and fats
151590,"Other fixed vegetable fats and fractions, nes",3115,Manufacture of vegetable and animal oils and fats
151610,"Animal fats and oils and fractions, hydrogenate",3115,Manufacture of vegetable and animal oils and fats
151620,"Vegetable fats and oils and their fractions, hy",3115,Manufacture of vegetable and animal oils and fats
151710,Margarine (excl. liquid),3115,Manufacture of vegetable and animal oils and fats
151790,"Edible preparations of fats and oils, nes",3115,Manufacture of vegetable and animal oils and fats
151800,Animal or vegetable fats and oils... chemically,3115,Manufacture of vegetable and animal oils and fats
151911,Indus.monocarboxylic fatty acids;acid oils from,3115,Manufacture of vegetable and animal oils and fats
151912,Indus.monocarboxylic fatty acids;acid oils from,3115,Manufacture of vegetable and animal oils and fats
151913,Indus.monocarbox.fatty acids;acid oils from ref,3115,Manufacture of vegetable and animal oils and fats
151919,Industrial monocarboxylic fatty acids;acid oils,3115,Manufacture of vegetable and animal oils and fats
151920,Industrial fatty alcohols,3115,Manufacture of vegetable and animal oils and fats
152010,"Glycerol (glycerine), crude, glycerol waters an",3523,"Manufacture of soap and cleaning preparations, perfumes, cosmetics and other toilet preparations"
152090,"Glycerol (excl. crude), including synthetic",3523,"Manufacture of soap and cleaning preparations, perfumes, cosmetics and other toilet preparations"
152110,Vegetable waxes (excl. triglycerides),3115,Manufacture of vegetable and animal oils and fats
152190,"Beeswax, other insect waxes and spermaceti",3115,Manufacture of vegetable and animal oils and fats
152200,Degras; residues of fatty substances or animal,3115,Manufacture of vegetable and animal oils and fats
160100,Sausages and similar products; food preparation,3111,"Slaughtering, preparing and preserving meat"
160210,"Homogenized preparations of meat, meat offal or",3111,"Slaughtering, preparing and preserving meat"
160220,Preparations of animal liver,3111,"Slaughtering, preparing and preserving meat"
160231,Preparations of turkey meat,3111,"Slaughtering, preparing and preserving meat"
160239,Preparations of poultry (excl. turkey),3111,"Slaughtering, preparing and preserving meat"
160241,"Preparations of swine, hams and cuts",3111,"Slaughtering, preparing and preserving meat"
160242,"Preparations of swine, shoulders and cuts",3111,"Slaughtering, preparing and preserving meat"
160249,"Preparations of swine meat, including mixtures,",3111,"Slaughtering, preparing and preserving meat"
160250,Preparations of meat of bovine animals,3111,"Slaughtering, preparing and preserving meat"
160290,Preparations of meat (incl.preparations of bloo,3111,"Slaughtering, preparing and preserving meat"
160300,"Extracts and juices of meat, fish and aquatic i",3111,"Slaughtering, preparing and preserving meat"
160411,Prepared or preserved salmon (excl. minced),3114,"Canning, preserving and processing of fish, crustacea and similar foods"
160412,Prepared or preserved herrings (excl. minced),3114,"Canning, preserving and processing of fish, crustacea and similar foods"
160413,"Prepared or preserved sardines, sardinella, bri",3114,"Canning, preserving and processing of fish, crustacea and similar foods"
